REG_NO,ACC_NO,PROGRAM,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,CREDITS_ATTEMPTED,QUALITY_POINTS,COURSES_COUNT,PASSED_COURSES,FAILED_COURSES,FCW_COUNT,FEX_COUNT,MEX_COUNT,CREDITS_PASSED,CREDITS_FAILED,SEMESTER_GPA,CUM_CREDITS_ATTEMPTED,CUM_CREDITS_PASSED,CUM_QUALITY_POINTS,CGPA
S24D77/008,A13302,Diploma in Business Administration,2025/2026,SEM2,2,22,65.5,7,5,2,0,2,0,16.0,6.0,2.98,40,31.0,125.0,3.12
S24D77/008,A13302,Diploma in Business Administration,2025/2026,SEM1,3,19,72.5,6,5,1,0,1,0,16.0,3.0,3.82,59,47.0,197.5,3.35
S24D77/010,A13307,Diploma in Business Administration,2024/2025,SEM1,1,18,44.0,6,4,2,0,2,0,13.0,5.0,2.44,18,13.0,44.0,2.44
S24D77/010,A13307,Diploma in Business Administration,2025/2026,SEM2,2,22,64.0,7,5,2,0,2,0,15.0,7.0,2.91,40,28.0,108.0,2.7
S24D77/010,A13307,Diploma in Business Administration,2025/2026,SEM1,3,19,45.0,6,4,2,0,2,0,12.0,7.0,2.37,59,40.0,153.0,2.59
S24D77/013,A13311,Diploma in Business Administration,2024/2025,SEM1,1,18,63.0,6,5,1,1,0,0,15.0,3.0,3.5,18,15.0,63.0,3.5
S24D77/013,A13311,Diploma in Business Administration,2025/2026,SEM2,2,22,42.0,7,2,5,2,2,1,6.0,16.0,1.91,40,21.0,105.0,2.62
S24D77/013,A13311,Diploma in Business Administration,2025/2026,SEM1,3,19,44.0,6,5,1,0,1,0,16.0,3.0,2.32,59,37.0,149.0,2.53
S24D77/015,A13324,Diploma in Business Administration,2024/2025,SEM1,1,18,66.5,6,5,1,0,0,1,16.0,2.0,3.69,18,16.0,66.5,3.69
S24D77/015,A13324,Diploma in Business Administration,2025/2026,SEM2,2,22,81.5,7,7,0,0,0,0,22.0,0.0,3.7,40,38.0,148.0,3.7
S24D77/015,A13324,Diploma in Business Administration,2025/2026,SEM1,3,19,70.5,6,6,0,0,0,0,19.0,0.0,3.71,59,57.0,218.5,3.7
S24D77/017,A13328,Diploma in Business Administration,2024/2025,SEM1,1,18,69.5,6,6,0,0,0,0,18.0,0.0,3.86,18,18.0,69.5,3.86
S24D77/017,A13328,Diploma in Business Administration,2025/2026,SEM2,2,22,84.5,7,6,1,1,0,0,18.0,4.0,3.84,40,36.0,154.0,3.85
S24D77/017,A13328,Diploma in Business Administration,2025/2026,SEM1,3,19,72.0,6,5,1,1,0,0,16.0,3.0,3.79,59,52.0,226.0,3.83
S24D77/019,A13335,Diploma in Business Administration,2024/2025,SEM1,1,18,61.0,6,4,2,0,1,1,13.0,5.0,3.39,18,13.0,61.0,3.39
S24D77/019,A13335,Diploma in Business Administration,2025/2026,SEM2,2,22,74.5,7,5,2,1,1,0,15.0,7.0,3.39,40,28.0,135.5,3.39
S24D77/019,A13335,Diploma in Business Administration,2025/2026,SEM1,3,19,69.0,6,4,2,1,1,0,13.0,6.0,3.63,59,41.0,204.5,3.47
S24D90/002,A16602,Diploma in Law,2024/2025,SEM1,1,18,52.0,6,6,0,0,0,0,18.0,0.0,2.89,18,18.0,52.0,2.89
S24D90/002,A16602,Diploma in Law,2025/2026,SEM2,2,22,79.5,7,6,1,0,1,0,20.0,2.0,3.61,40,38.0,131.5,3.29
S24D90/002,A16602,Diploma in Law,2025/2026,SEM1,3,19,60.0,6,6,0,0,0,0,19.0,0.0,3.16,59,57.0,191.5,3.25
S24D90/005,A16626,Diploma in Law,2024/2025,SEM1,1,18,54.5,6,5,1,0,1,0,15.0,3.0,3.03,18,15.0,54.5,3.03
S24D90/005,A16626,Diploma in Law,2025/2026,SEM2,2,22,53.5,7,3,4,2,2,0,10.0,12.0,2.43,40,25.0,108.0,2.7
S24D90/005,A16626,Diploma in Law,2025/2026,SEM1,3,19,52.5,6,5,1,0,1,0,15.0,4.0,2.76,59,40.0,160.5,2.72
S24D90/007,A16634,Diploma in Law,2024/2025,SEM1,1,18,52.5,6,6,0,0,0,0,18.0,0.0,2.92,18,18.0,52.5,2.92
S24D90/007,A16634,Diploma in Law,2025/2026,SEM2,2,22,60.0,7,4,3,0,2,1,12.0,10.0,2.73,40,30.0,112.5,2.81
S24D90/007,A16634,Diploma in Law,2025/2026,SEM1,3,19,70.5,6,6,0,0,0,0,19.0,0.0,3.71,59,49.0,183.0,3.1
S24D90/009,A16639,Diploma in Law,2024/2025,SEM1,1,18,63.0,6,5,1,1,0,0,15.0,3.0,3.5,18,15.0,63.0,3.5
S24D90/009,A16639,Diploma in Law,2025/2026,SEM2,2,22,71.5,7,5,2,2,0,0,16.0,6.0,3.25,40,31.0,134.5,3.36
S24D90/009,A16639,Diploma in Law,2025/2026,SEM1,3,19,80.5,6,6,0,0,0,0,19.0,0.0,4.24,59,50.0,215.0,3.64
S24D90/012,A16665,Diploma in Law,2024/2025,SEM1,1,18,77.5,6,6,0,0,0,0,18.0,0.0,4.31,18,18.0,77.5,4.31
S24D90/012,A16665,Diploma in Law,2025/2026,SEM2,2,22,70.5,7,6,1,0,1,0,19.0,3.0,3.2,40,37.0,148.0,3.7
S24D90/012,A16665,Diploma in Law,2025/2026,SEM1,3,19,61.5,6,6,0,0,0,0,19.0,0.0,3.24,59,56.0,209.5,3.55
S24D90/014,A16679,Diploma in Law,2024/2025,SEM1,1,18,69.0,6,5,1,0,1,0,16.0,2.0,3.83,18,16.0,69.0,3.83
S24D90/014,A16679,Diploma in Law,2025/2026,SEM2,2,22,78.0,7,6,1,1,0,0,19.0,3.0,3.55,40,35.0,147.0,3.68
S24D90/014,A16679,Diploma in Law,2025/2026,SEM1,3,19,71.5,6,6,0,0,0,0,19.0,0.0,3.76,59,54.0,218.5,3.7
S24D90/016,A16684,Diploma in Law,2024/2025,SEM1,1,18,64.5,6,6,0,0,0,0,18.0,0.0,3.58,18,18.0,64.5,3.58
S24D90/016,A16684,Diploma in Law,2025/2026,SEM2,2,22,65.5,7,5,2,1,1,0,15.0,7.0,2.98,40,33.0,130.0,3.25
S24D90/016,A16684,Diploma in Law,2025/2026,SEM1,3,19,61.0,6,4,2,0,1,1,11.0,8.0,3.21,59,44.0,191.0,3.24
S24D90/018,A16697,Diploma in Law,2024/2025,SEM1,1,18,44.5,6,4,2,1,1,0,11.0,7.0,2.47,18,11.0,44.5,2.47
S24D90/018,A16697,Diploma in Law,2025/2026,SEM2,2,22,87.5,7,6,1,0,1,0,19.0,3.0,3.98,40,30.0,132.0,3.3
S24D90/018,A16697,Diploma in Law,2025/2026,SEM1,3,19,65.0,6,6,0,0,0,0,19.0,0.0,3.42,59,49.0,197.0,3.34
S24D90/021,A16715,Diploma in Law,2024/2025,SEM1,1,18,64.5,6,5,1,0,0,1,15.0,3.0,3.58,18,15.0,64.5,3.58
S24D90/021,A16715,Diploma in Law,2025/2026,SEM2,2,22,86.0,7,7,0,0,0,0,22.0,0.0,3.91,40,37.0,150.5,3.76
S24D90/021,A16715,Diploma in Law,2025/2026,SEM1,3,19,54.5,6,4,2,0,1,1,11.0,8.0,2.87,59,48.0,205.0,3.47
S24D90/023,A16728,Diploma in Law,2024/2025,SEM1,1,18,75.5,6,5,1,0,1,0,16.0,2.0,4.19,18,16.0,75.5,4.19
S24D90/023,A16728,Diploma in Law,2025/2026,SEM2,2,22,54.0,7,4,3,0,3,0,12.0,10.0,2.45,40,28.0,129.5,3.24
S24D90/023,A16728,Diploma in Law,2025/2026,SEM1,3,19,64.5,6,5,1,0,1,0,17.0,2.0,3.39,59,45.0,194.0,3.29
S24D90/025,A16737,Diploma in Law,2024/2025,SEM1,1,18,46.5,6,2,4,1,3,0,7.0,11.0,2.58,18,7.0,46.5,2.58
S24D90/025,A16737,Diploma in Law,2025/2026,SEM2,2,22,81.5,7,6,1,0,1,0,20.0,2.0,3.7,40,27.0,128.0,3.2
S24D90/025,A16737,Diploma in Law,2025/2026,SEM1,3,19,79.5,6,5,1,1,0,0,16.0,3.0,4.18,59,43.0,207.5,3.52
S24D90/029,A16773,Diploma in Law,2024/2025,SEM1,1,18,52.0,6,6,0,0,0,0,18.0,0.0,2.89,18,18.0,52.0,2.89
S24D90/029,A16773,Diploma in Law,2025/2026,SEM2,2,22,66.0,7,5,2,0,2,0,15.0,7.0,3.0,40,33.0,118.0,2.95
S24D90/029,A16773,Diploma in Law,2025/2026,SEM1,3,19,54.0,6,3,3,0,3,0,10.0,9.0,2.84,59,43.0,172.0,2.92
S24D90/031,A16779,Diploma in Law,2024/2025,SEM1,1,18,50.5,6,4,2,1,1,0,11.0,7.0,2.81,18,11.0,50.5,2.81
S24D90/031,A16779,Diploma in Law,2025/2026,SEM2,2,22,92.5,7,7,0,0,0,0,22.0,0.0,4.2,40,33.0,143.0,3.58
S24D90/031,A16779,Diploma in Law,2025/2026,SEM1,3,19,59.5,6,4,2,0,0,2,12.0,7.0,3.13,59,45.0,202.5,3.43
S24D90/034,A16805,Diploma in Law,2024/2025,SEM1,1,18,69.0,6,5,1,1,0,0,14.0,4.0,3.83,18,14.0,69.0,3.83
S24D90/034,A16805,Diploma in Law,2025/2026,SEM2,2,22,64.5,7,5,2,0,2,0,16.0,6.0,2.93,40,30.0,133.5,3.34
S24D90/034,A16805,Diploma in Law,2025/2026,SEM1,3,19,70.0,6,5,1,0,1,0,17.0,2.0,3.68,59,47.0,203.5,3.45
S24D90/037,A16831,Diploma in Law,2024/2025,SEM1,1,18,87.0,6,6,0,0,0,0,18.0,0.0,4.83,18,18.0,87.0,4.83
S24D90/037,A16831,Diploma in Law,2025/2026,SEM2,2,22,88.5,7,6,1,0,0,1,18.0,4.0,4.02,40,36.0,175.5,4.39
S24D90/037,A16831,Diploma in Law,2025/2026,SEM1,3,19,75.5,6,5,1,0,1,0,17.0,2.0,3.97,59,53.0,251.0,4.25
S24D90/040,A16865,Diploma in Law,2024/2025,SEM1,1,18,68.5,6,6,0,0,0,0,18.0,0.0,3.81,18,18.0,68.5,3.81
S24D90/040,A16865,Diploma in Law,2025/2026,SEM2,2,22,59.0,7,5,2,1,1,0,17.0,5.0,2.68,40,35.0,127.5,3.19
S24D90/040,A16865,Diploma in Law,2025/2026,SEM1,3,19,60.0,6,5,1,0,1,0,17.0,2.0,3.16,59,52.0,187.5,3.18
S24D90/042,A16879,Diploma in Law,2024/2025,SEM1,1,18,60.0,6,4,2,1,1,0,12.0,6.0,3.33,18,12.0,60.0,3.33
S24D90/042,A16879,Diploma in Law,2025/2026,SEM2,2,22,93.0,7,7,0,0,0,0,22.0,0.0,4.23,40,34.0,153.0,3.82
S24D90/042,A16879,Diploma in Law,2025/2026,SEM1,3,19,85.5,6,6,0,0,0,0,19.0,0.0,4.5,59,53.0,238.5,4.04
S24D90/044,A16888,Diploma in Law,2024/2025,SEM1,1,18,64.0,6,5,1,0,0,1,15.0,3.0,3.56,18,15.0,64.0,3.56
S24D90/044,A16888,Diploma in Law,2025/2026,SEM2,2,22,69.5,7,6,1,0,0,1,19.0,3.0,3.16,40,34.0,133.5,3.34
S24D90/044,A16888,Diploma in Law,2025/2026,SEM1,3,19,72.0,6,6,0,0,0,0,19.0,0.0,3.79,59,53.0,205.5,3.48
S24D90/047,A16897,Diploma in Law,2024/2025,SEM1,1,18,55.0,6,5,1,0,1,0,15.0,3.0,3.06,18,15.0,55.0,3.06
S24D90/047,A16897,Diploma in Law,2025/2026,SEM2,2,22,60.0,7,7,0,0,0,0,22.0,0.0,2.73,40,37.0,115.0,2.88
S24D90/047,A16897,Diploma in Law,2025/2026,SEM1,3,19,47.5,6,4,2,0,2,0,13.0,6.0,2.5,59,50.0,162.5,2.75
S24D90/049,A16902,Diploma in Law,2024/2025,SEM1,1,18,60.5,6,5,1,0,1,0,15.0,3.0,3.36,18,15.0,60.5,3.36
S24D90/049,A16902,Diploma in Law,2025/2026,SEM2,2,22,65.5,7,6,1,0,0,1,18.0,4.0,2.98,40,33.0,126.0,3.15
S24D90/049,A16902,Diploma in Law,2025/2026,SEM1,3,19,62.0,6,5,1,1,0,0,16.0,3.0,3.26,59,49.0,188.0,3.19
S24D90/051,A16912,Diploma in Law,2024/2025,SEM1,1,18,58.5,6,5,1,0,1,0,15.0,3.0,3.25,18,15.0,58.5,3.25
S24D90/051,A16912,Diploma in Law,2025/2026,SEM2,2,22,72.0,7,5,2,0,2,0,16.0,6.0,3.27,40,31.0,130.5,3.26
S24D90/051,A16912,Diploma in Law,2025/2026,SEM1,3,19,68.5,6,5,1,0,1,0,17.0,2.0,3.61,59,48.0,199.0,3.37
S24D90/053,A16923,Diploma in Law,2024/2025,SEM1,1,18,36.0,6,3,3,1,2,0,9.0,9.0,2.0,18,9.0,36.0,2.0
S24D90/053,A16923,Diploma in Law,2025/2026,SEM2,2,22,57.5,7,4,3,0,3,0,14.0,8.0,2.61,40,23.0,93.5,2.34
S24D90/053,A16923,Diploma in Law,2025/2026,SEM1,3,19,47.5,6,5,1,0,1,0,16.0,3.0,2.5,59,39.0,141.0,2.39
S24D90/055,A16942,Diploma in Law,2024/2025,SEM1,1,18,56.0,6,5,1,1,0,0,15.0,3.0,3.11,18,15.0,56.0,3.11
S24D90/055,A16942,Diploma in Law,2025/2026,SEM2,2,22,50.5,7,4,3,1,2,0,11.0,11.0,2.3,40,26.0,106.5,2.66
S24D90/055,A16942,Diploma in Law,2025/2026,SEM1,3,19,69.5,6,5,1,1,0,0,16.0,3.0,3.66,59,42.0,176.0,2.98
S24D90/057,A16962,Diploma in Law,2024/2025,SEM1,1,18,63.0,6,5,1,0,1,0,15.0,3.0,3.5,18,15.0,63.0,3.5
S24D90/057,A16962,Diploma in Law,2025/2026,SEM2,2,22,59.5,7,5,2,1,1,0,17.0,5.0,2.7,40,32.0,122.5,3.06
S24D90/057,A16962,Diploma in Law,2025/2026,SEM1,3,19,52.0,6,5,1,0,1,0,15.0,4.0,2.74,59,47.0,174.5,2.96
S24M01/001,A10242,Master of Theological Studies,2024/2025,SEM1,1,18,67.5,6,6,0,0,0,0,18.0,0.0,3.75,18,18.0,67.5,3.75
S24M01/001,A10242,Master of Theological Studies,2025/2026,SEM2,2,22,91.0,7,6,1,1,0,0,18.0,4.0,4.14,40,36.0,158.5,3.96
S24M01/001,A10242,Master of Theological Studies,2025/2026,SEM1,3,19,92.0,6,6,0,0,0,0,19.0,0.0,4.84,59,55.0,250.5,4.25
S24M01/004,A10256,Master of Theological Studies,2024/2025,SEM1,1,18,58.5,6,5,1,0,1,0,16.0,2.0,3.25,18,16.0,58.5,3.25
S24M01/004,A10256,Master of Theological Studies,2025/2026,SEM2,2,22,57.0,7,5,2,0,2,0,15.0,7.0,2.59,40,31.0,115.5,2.89
S24M01/004,A10256,Master of Theological Studies,2025/2026,SEM1,3,19,60.0,6,5,1,0,1,0,16.0,3.0,3.16,59,47.0,175.5,2.97
S24M02/002,A10147,Master of Arts in Theology,2024/2025,SEM1,1,18,90.0,6,6,0,0,0,0,18.0,0.0,5.0,18,18.0,90.0,5.0
S24M02/002,A10147,Master of Arts in Theology,2025/2026,SEM2,2,22,79.0,7,5,2,0,0,2,16.0,6.0,3.59,40,34.0,169.0,4.22
S24M02/002,A10147,Master of Arts in Theology,2025/2026,SEM1,3,19,82.5,6,5,1,1,0,0,16.0,3.0,4.34,59,50.0,251.5,4.26
S24M02/004,A10155,Master of Arts in Theology,2024/2025,SEM1,1,18,46.5,6,3,3,0,1,2,10.0,8.0,2.58,18,10.0,46.5,2.58
S24M02/004,A10155,Master of Arts in Theology,2025/2026,SEM2,2,22,59.0,7,5,2,0,2,0,16.0,6.0,2.68,40,26.0,105.5,2.64
S24M02/004,A10155,Master of Arts in Theology,2025/2026,SEM1,3,19,55.5,6,5,1,0,1,0,16.0,3.0,2.92,59,42.0,161.0,2.73
S24M03/002,A10204,Master of Divinity,2024/2025,SEM1,1,18,54.0,6,5,1,0,0,1,14.0,4.0,3.0,18,14.0,54.0,3.0
S24M03/002,A10204,Master of Divinity,2025/2026,SEM2,2,22,78.0,7,7,0,0,0,0,22.0,0.0,3.55,40,36.0,132.0,3.3
S24M03/002,A10204,Master of Divinity,2025/2026,SEM1,3,19,66.0,6,6,0,0,0,0,19.0,0.0,3.47,59,55.0,198.0,3.36
S24M03/004,A10208,Master of Divinity,2024/2025,SEM1,1,18,73.0,6,6,0,0,0,0,18.0,0.0,4.06,18,18.0,73.0,4.06
S24M03/004,A10208,Master of Divinity,2025/2026,SEM2,2,22,83.5,7,6,1,1,0,0,19.0,3.0,3.8,40,37.0,156.5,3.91
S24M03/004,A10208,Master of Divinity,2025/2026,SEM1,3,19,56.0,6,4,2,0,1,1,12.0,7.0,2.95,59,49.0,212.5,3.6
S24M03/006,A10216,Master of Divinity,2024/2025,SEM1,1,18,44.0,6,3,3,0,2,1,8.0,10.0,2.44,18,8.0,44.0,2.44
S24M03/006,A10216,Master of Divinity,2025/2026,SEM2,2,22,69.5,7,5,2,1,1,0,16.0,6.0,3.16,40,24.0,113.5,2.84
S24M03/006,A10216,Master of Divinity,2025/2026,SEM1,3,19,44.0,6,4,2,1,1,0,13.0,6.0,2.32,59,37.0,157.5,2.67
S24M07/003,A15227,Master of Education Administration and Management,2024/2025,SEM1,1,18,51.0,6,4,2,0,2,0,11.0,7.0,2.83,18,11.0,51.0,2.83
S24M07/003,A15227,Master of Education Administration and Management,2025/2026,SEM2,2,22,54.5,7,4,3,1,2,0,12.0,10.0,2.48,40,23.0,105.5,2.64
S24M07/003,A15227,Master of Education Administration and Management,2025/2026,SEM1,3,19,64.0,6,4,2,0,2,0,14.0,5.0,3.37,59,37.0,169.5,2.87
S24M07/005,A15229,Master of Education Administration and Management,2024/2025,SEM1,1,18,50.5,6,3,3,2,1,0,8.0,10.0,2.81,18,8.0,50.5,2.81
S24M07/005,A15229,Master of Education Administration and Management,2025/2026,SEM2,2,22,81.0,7,7,0,0,0,0,22.0,0.0,3.68,40,30.0,131.5,3.29
S24M07/005,A15229,Master of Education Administration and Management,2025/2026,SEM1,3,19,66.0,6,5,1,0,1,0,15.0,4.0,3.47,59,45.0,197.5,3.35
S24M07/007,A15234,Master of Education Administration and Management,2024/2025,SEM1,1,18,46.5,6,3,3,1,1,1,9.0,9.0,2.58,18,9.0,46.5,2.58
S24M07/007,A15234,Master of Education Administration and Management,2025/2026,SEM2,2,22,59.5,7,4,3,1,2,0,14.0,8.0,2.7,40,23.0,106.0,2.65
S24M07/007,A15234,Master of Education Administration and Management,2025/2026,SEM1,3,19,53.0,6,5,1,0,1,0,16.0,3.0,2.79,59,39.0,159.0,2.69
S24M07/009,A15246,Master of Education Administration and Management,2024/2025,SEM1,1,18,40.5,6,4,2,0,2,0,12.0,6.0,2.25,18,12.0,40.5,2.25
S24M07/009,A15246,Master of Education Administration and Management,2025/2026,SEM2,2,22,39.5,7,3,4,0,4,0,9.0,13.0,1.8,40,21.0,80.0,2.0
S24M07/009,A15246,Master of Education Administration and Management,2025/2026,SEM1,3,19,33.0,6,2,4,1,3,0,6.0,13.0,1.74,59,27.0,113.0,1.92
S24M07/011,A15255,Master of Education Administration and Management,2024/2025,SEM1,1,18,61.5,6,6,0,0,0,0,18.0,0.0,3.42,18,18.0,61.5,3.42
S24M07/011,A15255,Master of Education Administration and Management,2025/2026,SEM2,2,22,70.0,7,6,1,0,1,0,18.0,4.0,3.18,40,36.0,131.5,3.29
S24M07/011,A15255,Master of Education Administration and Management,2025/2026,SEM1,3,19,42.0,6,2,4,1,2,1,6.0,13.0,2.21,59,42.0,173.5,2.94
S24M09/001,A15391,Master of Library and Information Science,2024/2025,SEM1,1,18,65.0,6,5,1,0,1,0,15.0,3.0,3.61,18,15.0,65.0,3.61
S24M09/001,A15391,Master of Library and Information Science,2025/2026,SEM2,2,22,80.0,7,6,1,1,0,0,19.0,3.0,3.64,40,34.0,145.0,3.62
S24M09/001,A15391,Master of Library and Information Science,2025/2026,SEM1,3,19,68.0,6,5,1,1,0,0,16.0,3.0,3.58,59,50.0,213.0,3.61
S24M09/005,A15398,Master of Library and Information Science,2024/2025,SEM1,1,18,55.5,6,6,0,0,0,0,18.0,0.0,3.08,18,18.0,55.5,3.08
S24M09/005,A15398,Master of Library and Information Science,2025/2026,SEM2,2,22,71.5,7,6,1,0,1,0,19.0,3.0,3.25,40,37.0,127.0,3.18
S24M09/005,A15398,Master of Library and Information Science,2025/2026,SEM1,3,19,65.0,6,5,1,1,0,0,16.0,3.0,3.42,59,53.0,192.0,3.25
S24M09/007,A15403,Master of Library and Information Science,2024/2025,SEM1,1,18,42.5,6,5,1,0,0,1,16.0,2.0,2.36,18,16.0,42.5,2.36
S24M09/007,A15403,Master of Library and Information Science,2025/2026,SEM2,2,22,67.5,7,6,1,0,1,0,20.0,2.0,3.07,40,36.0,110.0,2.75
S24M09/007,A15403,Master of Library and Information Science,2025/2026,SEM1,3,19,46.5,6,4,2,0,2,0,12.0,7.0,2.45,59,48.0,156.5,2.65
S24M09/010,A15425,Master of Library and Information Science,2024/2025,SEM1,1,18,81.0,6,6,0,0,0,0,18.0,0.0,4.5,18,18.0,81.0,4.5
S24M09/010,A15425,Master of Library and Information Science,2025/2026,SEM2,2,22,73.5,7,6,1,0,0,1,19.0,3.0,3.34,40,37.0,154.5,3.86
S24M09/010,A15425,Master of Library and Information Science,2025/2026,SEM1,3,19,72.5,6,6,0,0,0,0,19.0,0.0,3.82,59,56.0,227.0,3.85
S24M10/001,A15269,Master of Education in Curriculum Studies,2024/2025,SEM1,1,21,75.5,7,6,1,0,1,0,18.0,3.0,3.6,21,18.0,75.5,3.6
S24M10/001,A15269,Master of Education in Curriculum Studies,2025/2026,SEM2,2,18,60.5,6,5,1,0,1,0,15.0,3.0,3.36,39,33.0,136.0,3.49
S24M10/001,A15269,Master of Education in Curriculum Studies,2025/2026,SEM1,3,21,77.0,7,6,1,1,0,0,18.0,3.0,3.67,60,51.0,213.0,3.55
S24M10/004,A15288,Master of Education in Curriculum Studies,2024/2025,SEM1,1,21,62.5,7,4,3,1,0,2,11.0,10.0,2.98,21,11.0,62.5,2.98
S24M10/004,A15288,Master of Education in Curriculum Studies,2025/2026,SEM2,2,18,57.5,6,5,1,1,0,0,15.0,3.0,3.19,39,26.0,120.0,3.08
S24M10/004,A15288,Master of Education in Curriculum Studies,2025/2026,SEM1,3,21,83.0,7,6,1,1,0,0,17.0,4.0,3.95,60,43.0,203.0,3.38
S24M10/006,A15295,Master of Education in Curriculum Studies,2024/2025,SEM1,1,21,69.5,7,7,0,0,0,0,21.0,0.0,3.31,21,21.0,69.5,3.31
S24M10/006,A15295,Master of Education in Curriculum Studies,2025/2026,SEM2,2,18,64.0,6,6,0,0,0,0,18.0,0.0,3.56,39,39.0,133.5,3.42
S24M10/006,A15295,Master of Education in Curriculum Studies,2025/2026,SEM1,3,21,61.5,7,6,1,0,1,0,18.0,3.0,2.93,60,57.0,195.0,3.25
S24M12/002,A15372,Master of Higher Education Pedagogy and Leadership,2024/2025,SEM1,1,21,76.0,7,6,1,0,1,0,17.0,4.0,3.62,21,17.0,76.0,3.62
S24M12/002,A15372,Master of Higher Education Pedagogy and Leadership,2025/2026,SEM2,2,18,62.0,6,5,1,0,1,0,15.0,3.0,3.44,39,32.0,138.0,3.54
S24M12/002,A15372,Master of Higher Education Pedagogy and Leadership,2025/2026,SEM1,3,21,59.0,7,6,1,0,1,0,18.0,3.0,2.81,60,50.0,197.0,3.28
S24M24/002,A12550,Master of Public Health Leadership,2024/2025,SEM1,1,18,39.5,6,4,2,0,2,0,11.0,7.0,2.19,18,11.0,39.5,2.19
S24M24/002,A12550,Master of Public Health Leadership,2025/2026,SEM2,2,22,56.5,7,6,1,0,1,0,18.0,4.0,2.57,40,29.0,96.0,2.4
S24M24/002,A12550,Master of Public Health Leadership,2025/2026,SEM1,3,19,33.5,6,2,4,2,1,1,7.0,12.0,1.76,59,36.0,129.5,2.19
S24M24/004,A12556,Master of Public Health Leadership,2024/2025,SEM1,1,18,84.5,6,6,0,0,0,0,18.0,0.0,4.69,18,18.0,84.5,4.69
S24M24/004,A12556,Master of Public Health Leadership,2025/2026,SEM2,2,22,77.5,7,5,2,1,0,1,15.0,7.0,3.52,40,33.0,162.0,4.05
S24M24/004,A12556,Master of Public Health Leadership,2025/2026,SEM1,3,19,86.0,6,6,0,0,0,0,19.0,0.0,4.53,59,52.0,248.0,4.2
S24M24/006,A12566,Master of Public Health Leadership,2024/2025,SEM1,1,18,36.0,6,5,1,0,1,0,15.0,3.0,2.0,18,15.0,36.0,2.0
S24M24/006,A12566,Master of Public Health Leadership,2025/2026,SEM2,2,22,58.0,7,4,3,0,3,0,14.0,8.0,2.64,40,29.0,94.0,2.35
S24M24/006,A12566,Master of Public Health Leadership,2025/2026,SEM1,3,19,42.5,6,4,2,1,1,0,14.0,5.0,2.24,59,43.0,136.5,2.31
S24M24/008,A12577,Master of Public Health Leadership,2024/2025,SEM1,1,18,50.5,6,5,1,0,1,0,15.0,3.0,2.81,18,15.0,50.5,2.81
S24M24/008,A12577,Master of Public Health Leadership,2025/2026,SEM2,2,22,78.0,7,7,0,0,0,0,22.0,0.0,3.55,40,37.0,128.5,3.21
S24M24/008,A12577,Master of Public Health Leadership,2025/2026,SEM1,3,19,51.5,6,4,2,0,2,0,13.0,6.0,2.71,59,50.0,180.0,3.05
S24M24/010,A12589,Master of Public Health Leadership,2024/2025,SEM1,1,18,82.0,6,6,0,0,0,0,18.0,0.0,4.56,18,18.0,82.0,4.56
S24M24/010,A12589,Master of Public Health Leadership,2025/2026,SEM2,2,22,87.0,7,6,1,0,1,0,18.0,4.0,3.95,40,36.0,169.0,4.22
S24M24/010,A12589,Master of Public Health Leadership,2025/2026,SEM1,3,19,78.0,6,5,1,0,1,0,17.0,2.0,4.11,59,53.0,247.0,4.19
S24M25/002,A12448,Master of Nursing Science,2024/2025,SEM1,1,18,50.5,6,4,2,1,0,1,12.0,6.0,2.81,18,12.0,50.5,2.81
S24M25/002,A12448,Master of Nursing Science,2025/2026,SEM2,2,22,86.5,7,6,1,0,0,1,19.0,3.0,3.93,40,31.0,137.0,3.42
S24M25/002,A12448,Master of Nursing Science,2025/2026,SEM1,3,19,68.0,6,6,0,0,0,0,19.0,0.0,3.58,59,50.0,205.0,3.47
S24M25/005,A12461,Master of Nursing Science,2024/2025,SEM1,1,18,65.0,6,6,0,0,0,0,18.0,0.0,3.61,18,18.0,65.0,3.61
S24M25/005,A12461,Master of Nursing Science,2025/2026,SEM2,2,22,57.5,7,4,3,2,1,0,12.0,10.0,2.61,40,30.0,122.5,3.06
S24M25/005,A12461,Master of Nursing Science,2025/2026,SEM1,3,19,62.0,6,6,0,0,0,0,19.0,0.0,3.26,59,49.0,184.5,3.13
S24M25/007,A12472,Master of Nursing Science,2024/2025,SEM1,1,18,72.5,6,6,0,0,0,0,18.0,0.0,4.03,18,18.0,72.5,4.03
S24M25/007,A12472,Master of Nursing Science,2025/2026,SEM2,2,22,73.0,7,6,1,0,1,0,20.0,2.0,3.32,40,38.0,145.5,3.64
S24M25/007,A12472,Master of Nursing Science,2025/2026,SEM1,3,19,69.5,6,5,1,1,0,0,16.0,3.0,3.66,59,54.0,215.0,3.64
S24M25/009,A12484,Master of Nursing Science,2024/2025,SEM1,1,18,33.5,6,2,4,0,4,0,5.0,13.0,1.86,18,5.0,33.5,1.86
S24M25/009,A12484,Master of Nursing Science,2025/2026,SEM2,2,22,43.5,7,3,4,0,4,0,9.0,13.0,1.98,40,14.0,77.0,1.92
S24M25/009,A12484,Master of Nursing Science,2025/2026,SEM1,3,19,53.5,6,4,2,0,2,0,13.0,6.0,2.82,59,27.0,130.5,2.21
