SPONSOR_PAYMENT_ID,REG_NO,ACC_NO,PROGRAM,SPONSOR_NAME,SCHOLARSHIP_TYPE,ACADEMIC_YEAR,SEMESTER,SEMESTER_INDEX,AMOUNT_SPONSORED_UGX,DISBURSEMENT_DATE,SPONSOR_REFERENCE,STATUS
SP0007865,J23B83/008,A13936,Bachelor of Procurement and Logistics Management,Corporate Scholarship,TUITION_WAIVER,2023/2024,SEM1,1,1933164,2023-01-16,JFV8ERQA7Z,APPROVED
SP0007866,J23B83/008,A13936,Bachelor of Procurement and Logistics Management,Corporate Scholarship,TUITION_WAIVER,2023/2024,SEM2,2,1870276,2023-05-30,TZL3V1ZDQY,APPROVED
SP0007867,J23B83/008,A13936,Bachelor of Procurement and Logistics Management,Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM1,3,1318670,2024-01-12,NW8W9LL1WH,PENDING
SP0007868,J23B83/008,A13936,Bachelor of Procurement and Logistics Management,Corporate Scholarship,TUITION_WAIVER,2024/2025,SEM2,4,2726959,2024-06-07,S5GZ4U3890,APPROVED
SP0007869,J23B83/008,A13936,Bachelor of Procurement and Logistics Management,Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM1,5,2657427,2025-01-21,6NH46PVA7B,APPROVED
SP0007870,J23B83/008,A13936,Bachelor of Procurement and Logistics Management,Corporate Scholarship,TUITION_WAIVER,2025/2026,SEM2,6,1984020,2025-05-23,ZJSOZES6JC,APPROVED
SP0007871,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2023/2024,SEM1,1,1502530,2023-02-14,N2LZDXEMSV,APPROVED
SP0007872,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2023/2024,SEM2,2,2446937,2023-06-08,NUY9CZGRO8,APPROVED
SP0007873,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,3,2118459,2024-02-05,DZ49I5QSRI,PENDING
SP0007874,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2024/2025,SEM2,4,2579570,2024-06-24,XO2MER3E6W,APPROVED
SP0007875,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,5,1701389,2025-01-23,2RH7RN5B0Y,APPROVED
SP0007876,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,6,3409905,2025-06-23,YHY6Q16RYZ,APPROVED
SP0007877,J23B83/011,A13951,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2026/2027,SEM1,7,1123032,2026-01-31,P4YTTKUNQQ,APPROVED
SP0007878,J23B83/014,A13956,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM1,1,2147654,2023-01-28,1HVXBQOHBJ,APPROVED
SP0007879,J23B83/014,A13956,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM2,2,1623193,2023-06-26,RGQISJYI3N,APPROVED
SP0007880,J23B83/014,A13956,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM1,3,2345085,2024-02-09,CV0CFCUA17,APPROVED
SP0007881,J23B83/014,A13956,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM2,4,2788000,2024-05-31,T4ZZGMILOB,APPROVED
SP0007882,J23B83/014,A13956,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,5,2653748,2025-02-17,ZZDF4L1W82,APPROVED
SP0007883,J23B83/014,A13956,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,6,2133475,2025-06-24,K6MYYT8EOO,APPROVED
SP0007884,J23B83/017,A13986,Bachelor of Procurement and Logistics Management,International Education Grant,TUITION_WAIVER,2023/2024,SEM1,1,2158055,2023-02-07,NX9WCHTSR6,PENDING
SP0007885,J23B83/017,A13986,Bachelor of Procurement and Logistics Management,International Education Grant,TUITION_WAIVER,2023/2024,SEM2,2,2621428,2023-06-26,ODTOMULAFV,PENDING
SP0007886,J23B83/017,A13986,Bachelor of Procurement and Logistics Management,International Education Grant,TUITION_WAIVER,2024/2025,SEM1,3,1276187,2024-02-18,TD4B25V4DC,PENDING
SP0007887,J23B83/017,A13986,Bachelor of Procurement and Logistics Management,International Education Grant,TUITION_WAIVER,2024/2025,SEM2,4,816337,2024-05-14,HOB0CYPKVF,PENDING
SP0007888,J23B83/017,A13986,Bachelor of Procurement and Logistics Management,International Education Grant,TUITION_WAIVER,2025/2026,SEM1,5,2161403,2025-01-11,CNX1GO4Q5H,APPROVED
SP0007889,J23B83/017,A13986,Bachelor of Procurement and Logistics Management,International Education Grant,TUITION_WAIVER,2025/2026,SEM2,6,2104445,2025-06-26,JSLPXG3WGL,APPROVED
SP0007890,J23B83/019,A14012,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2023/2024,SEM1,1,1736785,2023-02-12,0DSP5IC54B,APPROVED
SP0007891,J23B83/019,A14012,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2023/2024,SEM2,2,2125126,2023-06-26,H1SOWR70KM,APPROVED
SP0007892,J23B83/019,A14012,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2024/2025,SEM1,3,1207817,2024-01-16,V18CSF30SF,PENDING
SP0007893,J23B83/019,A14012,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2024/2025,SEM2,4,1618986,2024-06-16,XQ2RWWSISB,APPROVED
SP0007894,J23B83/019,A14012,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,5,2396277,2025-01-12,AML5KR20Z1,PENDING
SP0007895,J23B83/019,A14012,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,6,2116468,2025-05-31,8LLH7NWGTL,APPROVED
SP0007896,J23B83/021,A14046,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2023/2024,SEM1,1,2574371,2023-02-27,S923CD7IJB,APPROVED
SP0007897,J23B83/021,A14046,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2023/2024,SEM2,2,2662330,2023-06-04,F32MSI51HJ,APPROVED
SP0007898,J23B83/021,A14046,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM1,3,2825190,2024-01-26,9VPQYDB7NW,APPROVED
SP0007899,J23B83/021,A14046,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2024/2025,SEM2,4,2658242,2024-06-18,Y55L7RHCUG,PENDING
SP0007900,J23B83/021,A14046,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,5,2048998,2025-02-02,3Y728528RG,APPROVED
SP0007901,J23B83/021,A14046,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,6,1573748,2025-06-06,OPFZHAY9FO,APPROVED
SP0007902,J24B83/001,A13862,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,1,3219613,2024-01-24,GP8H31XXMF,APPROVED
SP0007903,J24B83/001,A13862,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,2,3252965,2024-05-22,Q9CY3LF7O2,PENDING
SP0007904,J24B83/001,A13862,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,3,2873124,2025-02-14,TTQWQRLXM7,PENDING
SP0007905,J24B83/001,A13862,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,4,3124323,2025-06-22,S0PIIX3OU5,PENDING
SP0007906,J24B83/003,A13907,Bachelor of Procurement and Logistics Management,Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1029095,2024-01-30,YP6OEDB1RH,APPROVED
SP0007907,J24B83/003,A13907,Bachelor of Procurement and Logistics Management,Corporate Scholarship,FULL_SCHOLARSHIP,2024/2025,SEM2,2,2982542,2024-06-17,B74H4ATCC8,APPROVED
SP0007908,J24B83/003,A13907,Bachelor of Procurement and Logistics Management,Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1459225,2025-01-19,XPNEFFRM3T,APPROVED
SP0007909,J24B83/003,A13907,Bachelor of Procurement and Logistics Management,Corporate Scholarship,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2420969,2025-06-04,OC0BNDSZ8N,APPROVED
SP0007910,J24B83/003,A13907,Bachelor of Procurement and Logistics Management,Corporate Scholarship,FULL_SCHOLARSHIP,2026/2027,SEM1,5,2669420,2026-01-31,4X8X9XVWVP,PENDING
SP0007911,J24B83/005,A13921,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,2731753,2024-01-28,G3PX8TRNI8,APPROVED
SP0007912,J24B83/005,A13921,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,1458198,2024-06-16,26OR90FDZA,APPROVED
SP0007913,J24B83/005,A13921,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2560703,2025-01-22,0HMWKZCT6Z,PENDING
SP0007914,J24B83/005,A13921,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,1198468,2025-05-16,3A2EVWFCOT,PENDING
SP0007915,J24B83/005,A13921,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,5,2958065,2026-01-31,L2FPXF8CDA,APPROVED
SP0007916,J24B83/007,A13937,Bachelor of Procurement and Logistics Management,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM1,1,1686464,2024-02-02,BBHZ2Q95U9,APPROVED
SP0007917,J24B83/007,A13937,Bachelor of Procurement and Logistics Management,International Education Grant,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1215193,2024-05-29,Z9WQ6SK6PA,APPROVED
SP0007918,J24B83/007,A13937,Bachelor of Procurement and Logistics Management,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM1,3,930839,2025-01-22,XE7OEGS539,APPROVED
SP0007919,J24B83/007,A13937,Bachelor of Procurement and Logistics Management,International Education Grant,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2979686,2025-05-13,3JFPLKYMG2,APPROVED
SP0007920,J24B83/007,A13937,Bachelor of Procurement and Logistics Management,International Education Grant,FULL_SCHOLARSHIP,2026/2027,SEM1,5,1073632,2026-01-30,9HWPEDHJ19,PENDING
SP0007921,J24B83/011,A13961,Bachelor of Procurement and Logistics Management,NGO Education Fund,NEED_BASED_AID,2024/2025,SEM1,1,2418385,2024-02-24,CA5UHUJ4YF,APPROVED
SP0007922,J24B83/011,A13961,Bachelor of Procurement and Logistics Management,NGO Education Fund,NEED_BASED_AID,2024/2025,SEM2,2,1631847,2024-06-05,E3046FYBL0,APPROVED
SP0007923,J24B83/011,A13961,Bachelor of Procurement and Logistics Management,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM1,3,3273079,2025-02-27,YSQVW91Y6S,PENDING
SP0007924,J24B83/011,A13961,Bachelor of Procurement and Logistics Management,NGO Education Fund,NEED_BASED_AID,2025/2026,SEM2,4,2656418,2025-06-02,B6WYVS4XFG,APPROVED
SP0007925,J24B83/011,A13961,Bachelor of Procurement and Logistics Management,NGO Education Fund,NEED_BASED_AID,2026/2027,SEM1,5,2106732,2026-01-26,IIEX8DGZ45,APPROVED
SP0007926,J24B83/013,A13977,Bachelor of Procurement and Logistics Management,Church Education Fund,TUITION_WAIVER,2024/2025,SEM1,1,1003590,2024-02-21,J0U0BDGFSA,APPROVED
SP0007927,J24B83/013,A13977,Bachelor of Procurement and Logistics Management,Church Education Fund,TUITION_WAIVER,2024/2025,SEM2,2,828859,2024-06-24,X19W2ESTTY,PENDING
SP0007928,J24B83/013,A13977,Bachelor of Procurement and Logistics Management,Church Education Fund,TUITION_WAIVER,2025/2026,SEM1,3,1549864,2025-01-27,IXRWGL1FQL,PENDING
SP0007929,J24B83/013,A13977,Bachelor of Procurement and Logistics Management,Church Education Fund,TUITION_WAIVER,2025/2026,SEM2,4,1106181,2025-05-10,UCETJ2OOPO,PENDING
SP0007930,J24B83/013,A13977,Bachelor of Procurement and Logistics Management,Church Education Fund,TUITION_WAIVER,2026/2027,SEM1,5,1937872,2026-01-16,30K30BO7EE,APPROVED
SP0007931,J24B83/015,A14006,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,1,2921375,2024-02-24,8TQ3JLHVIX,APPROVED
SP0007932,J24B83/015,A14006,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,2,1515274,2024-05-16,GVL0WIPE8H,APPROVED
SP0007933,J24B83/015,A14006,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,3,1091953,2025-01-16,7FIQRLT3US,APPROVED
SP0007934,J24B83/015,A14006,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,4,2120668,2025-05-30,31H6VDIXLY,APPROVED
SP0007935,J24B83/015,A14006,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2026/2027,SEM1,5,3550760,2026-01-24,Q8TQIIM5CG,APPROVED
SP0007936,J24B83/017,A14034,Bachelor of Procurement and Logistics Management,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM1,1,1723312,2024-01-10,TK547RKWR9,PENDING
SP0007937,J24B83/017,A14034,Bachelor of Procurement and Logistics Management,Church Education Fund,MERIT_BASED_AID,2024/2025,SEM2,2,3557991,2024-06-13,IBXXVA1RMJ,APPROVED
SP0007938,J24B83/017,A14034,Bachelor of Procurement and Logistics Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM1,3,3028540,2025-02-11,3GZ24JIB5K,APPROVED
SP0007939,J24B83/017,A14034,Bachelor of Procurement and Logistics Management,Church Education Fund,MERIT_BASED_AID,2025/2026,SEM2,4,1251265,2025-05-16,VA9WQGJZVC,APPROVED
SP0007940,J24B83/017,A14034,Bachelor of Procurement and Logistics Management,Church Education Fund,MERIT_BASED_AID,2026/2027,SEM1,5,2918191,2026-01-14,543YIFW0YK,PENDING
SP0007941,J24B83/019,A14056,Bachelor of Procurement and Logistics Management,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM1,1,2159702,2024-01-27,OUU6JOOH8U,APPROVED
SP0007942,J24B83/019,A14056,Bachelor of Procurement and Logistics Management,Church Education Fund,FULL_SCHOLARSHIP,2024/2025,SEM2,2,1682244,2024-05-28,1LVG1ABAIK,APPROVED
SP0007943,J24B83/019,A14056,Bachelor of Procurement and Logistics Management,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM1,3,1318060,2025-03-01,FG3Q2EPFTJ,APPROVED
SP0007944,J24B83/019,A14056,Bachelor of Procurement and Logistics Management,Church Education Fund,FULL_SCHOLARSHIP,2025/2026,SEM2,4,2650712,2025-06-03,1673LBHVMD,APPROVED
SP0007945,J24B83/019,A14056,Bachelor of Procurement and Logistics Management,Church Education Fund,FULL_SCHOLARSHIP,2026/2027,SEM1,5,1535518,2026-01-31,NJYS5O76PQ,APPROVED
SP0007946,J25B83/001,A13854,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,1,1520735,2025-01-29,SVVSRMFIIK,APPROVED
SP0007947,J25B83/001,A13854,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,2,2829936,2025-06-02,SSTVGJ6Y98,APPROVED
SP0007948,J25B83/001,A13854,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2026/2027,SEM1,3,2389619,2026-01-26,T6IXJEIJ8N,APPROVED
SP0007949,J25B83/003,A13869,Bachelor of Procurement and Logistics Management,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM1,1,3970432,2025-01-24,N6Y4Y372H4,APPROVED
SP0007950,J25B83/003,A13869,Bachelor of Procurement and Logistics Management,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM2,2,1438964,2025-06-19,W24FG1CT1K,APPROVED
SP0007951,J25B83/003,A13869,Bachelor of Procurement and Logistics Management,Alumni Foundation,TUITION_WAIVER,2026/2027,SEM1,3,4300785,2026-01-31,Q6DUONWRYT,APPROVED
SP0007952,J25B83/005,A13897,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2025/2026,SEM1,1,2308028,2025-02-23,VJWCJSQE0H,PENDING
SP0007953,J25B83/005,A13897,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2025/2026,SEM2,2,3181319,2025-06-12,ULIYACE4OZ,PENDING
SP0007954,J25B83/005,A13897,Bachelor of Procurement and Logistics Management,Church Education Fund,NEED_BASED_AID,2026/2027,SEM1,3,3008209,2026-01-30,CW5KJ538J6,APPROVED
SP0007955,J25B83/007,A13915,Bachelor of Procurement and Logistics Management,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM1,1,2685912,2025-02-11,33Q82JCBA3,PENDING
SP0007956,J25B83/007,A13915,Bachelor of Procurement and Logistics Management,Alumni Foundation,MERIT_BASED_AID,2025/2026,SEM2,2,1199356,2025-05-28,8HQ9JJQZN8,APPROVED
SP0007957,J25B83/007,A13915,Bachelor of Procurement and Logistics Management,Alumni Foundation,MERIT_BASED_AID,2026/2027,SEM1,3,1901705,2026-01-31,ZKJYJ7246R,APPROVED
SP0007958,J25B83/009,A13924,Bachelor of Procurement and Logistics Management,International Education Grant,NEED_BASED_AID,2025/2026,SEM1,1,946946,2025-02-15,JTM9HHWD6N,PENDING
SP0007959,J25B83/009,A13924,Bachelor of Procurement and Logistics Management,International Education Grant,NEED_BASED_AID,2025/2026,SEM2,2,1564152,2025-06-29,IRK1QNIUOO,PENDING
SP0007960,J25B83/009,A13924,Bachelor of Procurement and Logistics Management,International Education Grant,NEED_BASED_AID,2026/2027,SEM1,3,1809469,2026-01-11,HJYNP7VRDW,APPROVED
SP0007961,J25B83/011,A13935,Bachelor of Procurement and Logistics Management,International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,1,1699387,2025-01-17,PU371VA4I9,APPROVED
SP0007962,J25B83/011,A13935,Bachelor of Procurement and Logistics Management,International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,2,2714662,2025-05-16,9H3FKYC6QO,APPROVED
SP0007963,J25B83/011,A13935,Bachelor of Procurement and Logistics Management,International Education Grant,MERIT_BASED_AID,2026/2027,SEM1,3,2250135,2026-01-31,HFLNMGM9HH,APPROVED
SP0007964,J25B83/014,A13994,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM1,1,1204158,2025-02-14,OTW76H507F,APPROVED
SP0007965,J25B83/014,A13994,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2025/2026,SEM2,2,1321847,2025-06-15,ZFWXWQWB28,APPROVED
SP0007966,J25B83/014,A13994,Bachelor of Procurement and Logistics Management,Government Sponsorship,FULL_SCHOLARSHIP,2026/2027,SEM1,3,815396,2026-01-17,TE570DGR0Y,PENDING
SP0007967,J25B83/017,A14037,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,1,1704496,2025-01-22,NBMEC0XJKB,PENDING
SP0007968,J25B83/017,A14037,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,2,2504018,2025-06-25,79P3IRJPDB,PENDING
SP0007969,J25B83/017,A14037,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2026/2027,SEM1,3,1952241,2026-01-24,XUM3Z51D24,PENDING
SP0007970,J25B83/019,A14045,Bachelor of Procurement and Logistics Management,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM1,1,3519328,2025-01-24,BW2Z9WPPPP,PENDING
SP0007971,J25B83/019,A14045,Bachelor of Procurement and Logistics Management,Alumni Foundation,TUITION_WAIVER,2025/2026,SEM2,2,1627083,2025-06-09,CHN8KI4FA4,APPROVED
SP0007972,KJ23B83/004,A13892,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2023/2024,SEM1,1,1636592,2023-01-16,5RRAI5EEKA,APPROVED
SP0007973,KJ23B83/004,A13892,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2023/2024,SEM2,2,2301214,2023-06-25,V4JEWZJ99B,PENDING
SP0007974,KJ23B83/004,A13892,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM1,3,1327186,2024-02-13,S0RVVBOVOB,APPROVED
SP0007975,KJ23B83/004,A13892,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2024/2025,SEM2,4,1131316,2024-05-15,EA26KYNB2G,PENDING
SP0007976,KJ23B83/004,A13892,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM1,5,1243961,2025-01-30,OAAMXCOEDM,APPROVED
SP0007977,KJ23B83/004,A13892,Bachelor of Procurement and Logistics Management,Private Sponsor,TUITION_WAIVER,2025/2026,SEM2,6,939541,2025-06-22,ZK4ZTYBQ4E,APPROVED
SP0007978,KJ23B83/010,A13946,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2023/2024,SEM1,1,4358592,2023-02-28,T6DSR2LFKO,APPROVED
SP0007979,KJ23B83/010,A13946,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2023/2024,SEM2,2,1660456,2023-06-21,MF6R396B9E,APPROVED
SP0007980,KJ23B83/010,A13946,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM1,3,4147438,2024-02-09,DPI6FRWUJZ,PENDING
SP0007981,KJ23B83/010,A13946,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2024/2025,SEM2,4,3134862,2024-06-06,I9CGTZLFO4,APPROVED
SP0007982,KJ23B83/010,A13946,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM1,5,2257875,2025-02-05,A9GC6DPSK0,APPROVED
SP0007983,KJ23B83/010,A13946,Bachelor of Procurement and Logistics Management,Government Sponsorship,NEED_BASED_AID,2025/2026,SEM2,6,3272805,2025-06-25,TS32XGYC53,PENDING
SP0007984,KJ23B83/015,A13971,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM1,1,728611,2023-02-15,TMW0MH3O6T,PENDING
SP0007985,KJ23B83/015,A13971,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2023/2024,SEM2,2,2049461,2023-06-22,XRUNF1CIQ1,PENDING
SP0007986,KJ23B83/015,A13971,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM1,3,2284338,2024-02-21,7X6RX8XJWY,APPROVED
SP0007987,KJ23B83/015,A13971,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2024/2025,SEM2,4,2449001,2024-06-25,NY3I6V6E0R,APPROVED
SP0007988,KJ23B83/015,A13971,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM1,5,1036764,2025-01-13,3NPPIANGLQ,PENDING
SP0007989,KJ23B83/015,A13971,Bachelor of Procurement and Logistics Management,Government Sponsorship,MERIT_BASED_AID,2025/2026,SEM2,6,1812052,2025-06-28,BQI9GQRYHI,APPROVED
SP0007990,KJ24B83/009,A13950,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,1,1399026,2024-02-21,HIWJLS8YPK,APPROVED
SP0007991,KJ24B83/009,A13950,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,2,1642532,2024-06-14,UFIZHHLXRX,APPROVED
SP0007992,KJ24B83/009,A13950,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,3,2334823,2025-01-26,W8G8AFDH7F,PENDING
SP0007993,KJ24B83/009,A13950,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,4,2328431,2025-06-03,E1AESDN9BN,APPROVED
SP0007994,KJ24B83/009,A13950,Bachelor of Procurement and Logistics Management,NGO Education Fund,PARTIAL_SCHOLARSHIP,2026/2027,SEM1,5,2833127,2026-01-12,1GNRLX8GP2,APPROVED
SP0007995,KJ25B83/012,A13944,Bachelor of Procurement and Logistics Management,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM1,1,2527794,2025-01-30,296ZQBK8S9,APPROVED
SP0007996,KJ25B83/012,A13944,Bachelor of Procurement and Logistics Management,NGO Education Fund,MERIT_BASED_AID,2025/2026,SEM2,2,1136573,2025-06-21,LKYAXI7P04,APPROVED
SP0007997,KJ25B83/012,A13944,Bachelor of Procurement and Logistics Management,NGO Education Fund,MERIT_BASED_AID,2026/2027,SEM1,3,1979215,2026-01-31,S9QB1HMQ5A,APPROVED
SP0007998,KJ25B83/020,A14050,Bachelor of Procurement and Logistics Management,International Education Grant,MERIT_BASED_AID,2025/2026,SEM1,1,3188919,2025-01-25,VP9392W8YF,APPROVED
SP0007999,KJ25B83/020,A14050,Bachelor of Procurement and Logistics Management,International Education Grant,MERIT_BASED_AID,2025/2026,SEM2,2,1122190,2025-05-31,E79N9KXE3W,APPROVED
SP0008000,KJ25B83/020,A14050,Bachelor of Procurement and Logistics Management,International Education Grant,MERIT_BASED_AID,2026/2027,SEM1,3,1086055,2026-01-31,4ILFS1ILGD,PENDING
SP0008001,KM23B83/007,A13913,Bachelor of Procurement and Logistics Management,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM1,1,3215096,2023-05-24,ITD5MMBCV9,APPROVED
SP0008002,KM23B83/007,A13913,Bachelor of Procurement and Logistics Management,Private Sponsor,PARTIAL_SCHOLARSHIP,2023/2024,SEM2,2,2287482,2023-10-26,SKXU8DAUV3,APPROVED
SP0008003,KM23B83/007,A13913,Bachelor of Procurement and Logistics Management,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM1,3,2460038,2024-06-22,ZC1KS6J3YS,APPROVED
SP0008004,KM23B83/007,A13913,Bachelor of Procurement and Logistics Management,Private Sponsor,PARTIAL_SCHOLARSHIP,2024/2025,SEM2,4,2880820,2024-09-20,7S3O9RWKV7,APPROVED
SP0008005,KM23B83/007,A13913,Bachelor of Procurement and Logistics Management,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM1,5,1511891,2025-06-24,0ZZXYI6L0H,PENDING
SP0008006,KM23B83/007,A13913,Bachelor of Procurement and Logistics Management,Private Sponsor,PARTIAL_SCHOLARSHIP,2025/2026,SEM2,6,3666902,2025-10-18,YYKMS4GZOL,APPROVED
